"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Mmus_C57-6J_LVR_GC_I_Rep1_M31","Mmus_C57-6J_LVR_GC_I_Rep2_M32","Mmus_C57-6J_LVR_FLT_I_Rep1_M21","Mmus_C57-6J_LVR_FLT_I_Rep2_M22","Mmus_C57-6J_LVR_GC_C_Rep1_M36","Mmus_C57-6J_LVR_GC_C_Rep2_M37","Mmus_C57-6J_LVR_GC_C_Rep3_M38","Mmus_C57-6J_LVR_GC_C_Rep4_M39","Mmus_C57-6J_LVR_GC_C_Rep5_M40","Mmus_C57-6J_LVR_FLT_C_Rep1_M25","Mmus_C57-6J_LVR_FLT_C_Rep2_M26","Mmus_C57-6J_LVR_FLT_C_Rep3_M27","Mmus_C57-6J_LVR_FLT_C_Rep4_M28","Mmus_C57-6J_LVR_FLT_C_Rep5_M30","LRT.p.value","Log2fc_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Stat_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","P.value_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Adj.p.value_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Log2fc_(Ground Control & Carcass)v(Space Flight & Carcass)","Stat_(Ground Control & Carcass)v(Space Flight & Carcass)","P.value_(Ground Control & Carcass)v(Space Flight & Carcass)","Adj.p.value_(Ground Control & Carcass)v(Space Flight & Carcass)","Log2fc_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Stat_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","P.value_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Adj.p.value_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Log2fc_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Stat_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","P.value_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Adj.p.value_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Log2fc_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Stat_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","P.value_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Adj.p.value_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Log2fc_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Stat_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","P.value_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Adj.p.value_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Log2fc_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Stat_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","P.value_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Adj.p.value_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Log2fc_(Space Flight & Carcass)v(Ground Control & Carcass)","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)","P.value_(Space Flight & Carcass)v(Ground Control & Carcass)","Adj.p.value_(Space Flight & Carcass)v(Ground Control & Carcass)","Log2fc_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Stat_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","P.value_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Adj.p.value_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Log2fc_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Stat_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","P.value_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Adj.p.value_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Log2fc_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Stat_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","P.value_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Adj.p.value_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Log2fc_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","Stat_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","P.value_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","Adj.p.value_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","All.mean","All.stdev","Group.Mean_(Ground Control & Carcass)","Group.Mean_(Ground Control & Upon euthanasia)","Group.Mean_(Space Flight & Carcass)","Group.Mean_(Space Flight & Upon euthanasia)","Group.Stdev_(Ground Control & Carcass)","Group.Stdev_(Ground Control & Upon euthanasia)","Group.Stdev_(Space Flight & Carcass)","Group.Stdev_(Space Flight & Upon euthanasia)"
"ENSMUSG00000060049","Olfr235","olfactory receptor 235","NM_146686|NP_666897","258681","10090.ENSMUSP00000073203","GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",3156.98288751976,2877.11772531925,308.688910535672,3246.41732387057,4118.54894622191,610.719514788973,270.736413133319,1194.78754537389,2043.91240390369,85.7423474806295,4041.03792952749,3593.52078107758,2231.808019001,2452.27729939768,0.999833890762184,-0.873036697833788,-0.7909890084013,0.42895040562,0.995988708758992,-0.590642987316498,-0.707877112759656,0.479021573840133,0.999382712621237,-0.109478075653953,-0.0991788206816885,0.920996290585996,0.999581041711064,0.28239371051729,0.255863189250988,0.798056479390227,0.998946756446904,0.763558622179835,0.57878463834266,0.562734497682732,0.998765900847869,0.481164911662545,0.435913752947013,0.662899306416508,0.999961895137857,0.873036697833788,0.7909890084013,0.42895040562,0.995988708758992,0.590642987316498,0.707877112759656,0.479021573840133,0.999382712621237,0.109478075653953,0.0991788206816885,0.920996290585996,0.999581041711064,-0.28239371051729,-0.255863189250988,0.798056479390227,0.998946756446904,-0.763558622179835,-0.57878463834266,0.562734497682732,0.998765900847869,-0.481164911662545,-0.435913752947013,0.662899306416508,0.999961895137857,2159.44986051082,1437.22245151154,1647.741,3017.05,2480.877,1777.553,1536.1124,197.8946,1538.7984,2077.2877
"ENSMUSG00000060224","Pyroxd2","pyridine nucleotide-disulphide oxidoreductase domain 2","NM_029011|NP_083287|XM_011247383|XM_036161713|XM_036161714|XP_011245685|XP_036017606|XP_036017607|XR_003952824|XR_004940178|XR_877691","74580","10090.ENSMUSP00000075825",NA,40.0616839572911,2874.11105747316,1142.94100547908,514.386491937925,3331.75501573456,2705.96644453389,4313.75313761331,163.649954729949,4561.76300288346,4575.16093464594,2335.44912924917,5020.12280932262,1462.12667464501,1007.15247556212,0.999833890762184,1.04975791621922,0.959026385759192,0.337545452954081,0.995988708758992,0.0662858469084757,0.0801210475311526,0.936140983050462,0.999382712621237,1.86475716089438,1.70317093645543,0.0885360839337253,0.999581041711064,-0.983472069310745,-0.898466755572752,0.368936761056795,0.998946756446904,0.814999244675161,0.622797108452587,0.533417858729499,0.998765900847869,1.79847131398591,1.64262358314559,0.100460838293111,0.999961895137857,-1.04975791621922,-0.959026385759192,0.337545452954081,0.995988708758992,-0.0662858469084757,-0.0801210475311526,0.936140983050462,0.999382712621237,-1.86475716089438,-1.70317093645543,0.0885360839337253,0.999581041711064,0.983472069310745,0.898466755572752,0.368936761056795,0.998946756446904,-0.814999244675161,-0.622797108452587,0.533417858729499,0.998765900847869,-1.79847131398591,-1.64262358314559,0.100460838293111,0.999961895137857,2432.02855841196,1746.08011454121,3015.3775,1457.0864,2880.0024,828.6637,1761.0556,2003.9755,1821.2739,444.4552
"ENSMUSG00000060303","Olfr1447","olfactory receptor 1447","NM_146703|NP_666914","258698","10090.ENSMUSP00000071419","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",4824.7566020073,4708.12248332268,1256.07441201719,376.474475685979,4057.63047052842,3875.63741849438,3462.91849175118,3915.79877486967,881.829335996192,1018.89043221565,4749.71686404301,1072.21412271902,4939.12818413839,330.231526400492,0.999833890762184,-0.557608322089148,-0.639253690003107,0.522657909667461,0.995988708758992,0.419385847724938,0.635955180939263,0.524805634872386,0.999382712621237,1.98968814379555,2.27937447206979,0.0226448144851786,0.573943116224345,0.976994169814086,1.12001439678905,0.262707627111806,0.998946756446904,2.5472964658847,2.44210607879449,0.0146018553689156,0.537098537299669,1.57030229607062,1.79887749089832,0.0720380619145278,0.999961895137857,0.557608322089148,0.639253690003107,0.522657909667461,0.995988708758992,-0.419385847724938,-0.635955180939263,0.524805634872386,0.999382712621237,-1.98968814379555,-2.27937447206979,0.0226448144851786,0.573943116224345,-0.976994169814086,-1.12001439678905,0.262707627111806,0.998946756446904,-2.5472964658847,-2.44210607879449,0.0146018553689156,0.537098537299669,-1.57030229607062,-1.79887749089832,0.0720380619145278,0.999961895137857,2819.24454244211,1854.92404219496,3238.7629,4766.4395,2422.0362,816.2744,1336.03072,82.47278,2231.61006,621.97108
"ENSMUSG00000060556","Olfr1418","olfactory receptor 1418","NM_001011524|NP_001011524","258227","10090.ENSMUSP00000078800","GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",2816.43082775517,741.80088931784,3484.97787742457,1031.80220736535,3368.86104903968,4021.12297379079,1038.21052737294,675.129541204217,5015.06145434706,4452.84107021159,2186.18636280277,4081.65960717812,149.094955346082,1982.22835718309,0.999833890762184,0.666716151070463,0.68064112588594,0.496098597595721,0.995988708758992,0.135625724567898,0.183181766312591,0.854655400667532,0.999382712621237,0.322423195272912,0.329176215741447,0.742022499162822,0.999581041711064,-0.531090426502565,-0.542178471621532,0.587695564475474,0.998946756446904,-0.344292955797551,-0.294070733353401,0.768703854024265,0.998765900847869,0.186797470705014,0.190708366905852,0.848754083162499,0.999961895137857,-0.666716151070463,-0.68064112588594,0.496098597595721,0.995988708758992,-0.135625724567898,-0.183181766312591,0.854655400667532,0.999382712621237,-0.322423195272912,-0.329176215741447,0.742022499162822,0.999581041711064,0.531090426502565,0.542178471621532,0.587695564475474,0.998946756446904,0.344292955797551,0.294070733353401,0.768703854024265,0.998765900847869,-0.186797470705014,-0.190708366905852,0.848754083162499,0.999961895137857,2503.24340716709,1602.56614505066,2823.677,1779.116,2570.402,2258.39,1893.239,1466.985,1745.263,1734.657
"ENSMUSG00000060613","Cyp2c70","cytochrome P450, family 2, subfamily c, polypeptide 70","NM_145499|NP_663474|XM_011247235|XP_011245537","226105","10090.ENSMUSP00000060584","GO:0050896|GO:0051716|GO:0070887|GO:0042221|GO:0055114|GO:0009056|GO:0044237|GO:0009987|GO:0006082|GO:0044248|GO:0044281|GO:0071704|GO:0008152|GO:0016705|GO:0005488|GO:0003824|GO:0097159|GO:0046906|GO:1901363|GO:0008395|GO:0016491|GO:0004497|GO:0020037|GO:0005737|GO:0043227|GO:0110165|GO:0043226|GO:0043231|GO:0005622|GO:0043229",1733.84241996741,4458.91362235018,4583.56010300597,1238.12441744233,761.140163988426,2599.69840288977,394.954287962076,2250.41344319093,2003.72152096964,2406.65779219464,1171.04670168449,923.115543262724,2558.08591293539,4656.84373395423,0.999833890762184,-0.951157363883595,-1.0939917635882,0.273958590565981,0.995988708758992,-0.548880200673097,-0.835046114607596,0.403691744493973,0.999382712621237,-0.861968747842438,-0.991388520871546,0.321495903290154,0.999581041711064,0.402277163210498,0.462711795595984,0.643570962199404,0.998946756446904,0.0891886160411568,0.085831980594998,0.931599983442109,0.998765900847869,-0.313088547169341,-0.3601165330972,0.718759989470318,0.999961895137857,0.951157363883595,1.0939917635882,0.273958590565981,0.995988708758992,0.548880200673097,0.835046114607596,0.403691744493973,0.999382712621237,0.861968747842438,0.991388520871546,0.321495903290154,0.999581041711064,-0.402277163210498,-0.462711795595984,0.643570962199404,0.998946756446904,-0.0891886160411568,-0.085831980594998,0.931599983442109,0.998765900847869,0.313088547169341,0.3601165330972,0.718759989470318,0.999961895137857,2267.15129041416,1422.05033519087,1601.986,3096.378,2343.15,2910.842,967.1126,1926.9163,1482.7115,2365.5803
"ENSMUSG00000060675","Plaat3","phospholipase A and acyltransferase 3","NM_001362425|NM_139269|NP_001349354|NP_644675|XM_011247220|XP_011245522","225845","10090.ENSMUSP00000025925","GO:0006629|GO:1901564|GO:0044237|GO:0006650|GO:0034641|GO:0009987|GO:0006644|GO:0006793|GO:0044238|GO:0006796|GO:0046486|GO:0006807|GO:0019637|GO:0044255|GO:0071704|GO:0043603|GO:0008152|GO:0016746|GO:0016747|GO:0052689|GO:0016788|GO:0016298|GO:0004623|GO:0016740|GO:0003824|GO:0016787|GO:0004620|GO:0016410|GO:0005737|GO:0110165|GO:0005622",291.458188322835,5002.41296468622,1967.67625662822,4081.9225746249,4576.15126673034,3367.37267918674,2033.69931306057,4479.50361510057,3361.5629918969,2029.99847618359,4144.07586836343,2663.22964320364,726.871349395698,102.974936709634,0.999833890762184,0.429173798454604,0.439860691135867,0.66003800761148,0.995988708758992,0.882527636957491,1.19650300916096,0.23150032499622,0.999382712621237,0.236583135044939,0.242479235372456,0.808408844619319,0.999581041711064,0.453353838502887,0.464618789132763,0.642204474514587,0.998946756446904,-0.192590663409666,-0.165143986882109,0.868830651767453,0.998765900847869,-0.645944501912552,-0.662008393108105,0.507965842731692,0.999961895137857,-0.429173798454604,-0.439860691135867,0.66003800761148,0.995988708758992,-0.882527636957491,-1.19650300916096,0.23150032499622,0.999382712621237,-0.236583135044939,-0.242479235372456,0.808408844619319,0.999581041711064,-0.453353838502887,-0.464618789132763,0.642204474514587,0.998946756446904,0.192590663409666,0.165143986882109,0.868830651767453,0.998765900847869,0.645944501912552,0.662008393108105,0.507965842731692,0.999961895137857,2773.49358029238,1632.82528024126,3563.658,2646.936,1933.43,3024.799,1034.899,3331.148,1599.628,1494.998
"ENSMUSG00000060803","Gstp1","glutathione S-transferase, pi 1","NM_013541|NP_038569","14870","10090.ENSMUSP00000129565","GO:0006790|GO:0006807|GO:0006518|GO:0006575|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006749|GO:0043603|GO:0071704|GO:0008152|GO:0016740|GO:0016765|GO:0003824|GO:0005737|GO:0005829|GO:0110165|GO:0005622",1313.23163316401,30.0323021560712,3181.49315884193,644.21712510392,2089.22077800436,1953.62393805253,4950.69215786765,2501.9830961088,2480.67852931197,2348.00161397868,1075.65587020015,2352.71199150915,2083.51735211054,2461.94531653324,0.999833890762184,2.05885296538874,2.13319941347958,0.0329083712284637,0.764571158207973,0.437448675598343,0.599938805685307,0.548547019151261,0.999382712621237,0.547492858201906,0.567565525417693,0.570330021661246,0.999581041711064,-1.6214042897904,-1.67990646124457,0.0929755164822526,0.998946756446904,-1.51136010718684,-1.31031130479711,0.190090544666777,0.998765900847869,0.110044182603564,0.114075474796559,0.909177963569198,0.999961895137857,-2.05885296538874,-2.13319941347958,0.0329083712284637,0.764571158207973,-0.437448675598343,-0.599938805685307,0.548547019151261,0.999382712621237,-0.547492858201906,-0.567565525417693,0.570330021661246,0.999581041711064,1.6214042897904,1.67990646124457,0.0929755164822526,0.998946756446904,1.51136010718684,1.31031130479711,0.190090544666777,0.998765900847869,-0.110044182603564,-0.114075474796559,0.909177963569198,0.999961895137857,2104.78606163879,1175.15304688426,2795.24,671.632,2064.366,1912.855,1228.5869,907.3589,569.9948,1794.1251
"ENSMUSG00000060878","Olfr1420","olfactory receptor 1420","NM_146410|NP_666522","258405","10090.ENSMUSP00000072563","GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",4895.74558811387,1376.49274908061,4901.81672433179,4333.58551658673,1693.49476628004,2869.64808525327,411.204860891463,1392.21512939207,1725.57539161986,621.161877222454,2990.33014658072,3090.07437502434,4758.79127261821,756.58336824024,0.999833890762184,-0.954801978913843,-1.1266711884813,0.259881528278177,0.995988708758992,-0.594554223850837,-0.927998319326997,0.353408441425205,0.999382712621237,-1.51314288874005,-1.78564032027987,0.0741575140615039,0.961084175093427,0.360247755063006,0.425119789923371,0.670749352057122,0.998946756446904,-0.558340909826207,-0.551303313302871,0.58142576756958,0.998765900847869,-0.918588664889213,-1.08407989356586,0.278329376855415,0.999961895137857,0.954801978913843,1.1266711884813,0.259881528278177,0.995988708758992,0.594554223850837,0.927998319326997,0.353408441425205,0.999382712621237,1.51314288874005,1.78564032027987,0.0741575140615039,0.961084175093427,-0.360247755063006,-0.425119789923371,0.670749352057122,0.998946756446904,0.558340909826207,0.551303313302871,0.58142576756958,0.998765900847869,0.918588664889213,1.08407989356586,0.278329376855415,0.999961895137857,2558.33713223112,1648.36375277427,1618.428,3136.119,2443.388,4617.701,879.0943,2488.4875,1749.5899,401.8001
"ENSMUSG00000061132","Blnk","B cell linker","NM_001365054|NM_008528|NP_001351983|NP_032554","17060","10090.ENSMUSP00000057844","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0007167|GO:0050794|GO:0007166|GO:0065007|GO:0007154|GO:0035556|GO:0009987|GO:0023052|GO:0007169",4513.09544102771,2298.48540782012,3848.69948824461,557.675079633178,3300.36863896237,3362.59512432728,2847.96756427417,172.856870838084,2090.27455760573,4537.57888392166,593.285254221112,1786.03080348546,2093.11073731116,2006.50469308146,0.999833890762184,-0.532557165752977,-0.563882095659425,0.572834375783154,0.995988708758992,0.0959926600897089,0.134444016591019,0.89305147734526,0.999382712621237,0.0960914762365116,0.101733204393483,0.918968445573742,0.999581041711064,0.628549825842686,0.665516378146449,0.505720271538845,0.998946756446904,0.628648641989489,0.556879191696869,0.577609972474106,0.998765900847869,9.88161468027211e-05,0.000104617114988963,0.999916527619307,0.999961895137857,0.532557165752977,0.563882095659425,0.572834375783154,0.995988708758992,-0.0959926600897089,-0.134444016591019,0.89305147734526,0.999382712621237,-0.0960914762365116,-0.101733204393483,0.918968445573742,0.999581041711064,-0.628549825842686,-0.665516378146449,0.505720271538845,0.998946756446904,-0.628648641989489,-0.556879191696869,0.577609972474106,0.998765900847869,-9.88161468027211e-05,-0.000104617114988963,0.999916527619307,0.999961895137857,2429.18061033958,1398.0731667869,2354.813,3405.79,2203.302,2203.187,1321.345,1565.966,1437.532,2327.106
"ENSMUSG00000061387","Olfr1490","olfactory receptor 1490","NM_001011832|NP_001011832","258098","10090.ENSMUSP00000079057",NA,3141.94328788828,4049.36917452168,2682.44435163067,4081.94563527264,2772.34813266768,1477.92102568029,3687.71096477422,315.048265443611,4166.16053285981,1489.75693556479,2727.43057901963,1184.55419725208,4704.60295010867,2097.79854812239,0.999833890762184,-0.533871065879434,-0.675389913326137,0.499428072209377,0.995988708758992,0.0252145756121408,0.0421932591928678,0.9663446361616,0.999382712621237,-0.445555707445941,-0.56365135730078,0.572991427727594,0.999581041711064,0.559085641491574,0.707286780585723,0.479388278916959,0.998946756446904,0.0883153584334933,0.0934790479589202,0.925522994108325,0.998765900847869,-0.470770283058081,-0.595547769710877,0.551477377726988,0.999961895137857,0.533871065879434,0.675389913326137,0.499428072209377,0.995988708758992,-0.0252145756121408,-0.0421932591928678,0.9663446361616,0.999382712621237,0.445555707445941,0.56365135730078,0.572991427727594,0.999581041711064,-0.559085641491574,-0.707286780585723,0.479388278916959,0.998946756446904,-0.0883153584334933,-0.0934790479589202,0.925522994108325,0.998765900847869,0.470770283058081,0.595547769710877,0.551477377726988,0.999961895137857,2755.64532720046,1310.83782131624,2483.838,3595.656,2440.829,3382.195,1587.315,641.647,1397.0726,989.5968
"ENSMUSG00000061451","Tmem151a","transmembrane protein 151A","NM_001001885|NP_001001885|NR_166780|NR_166781|NR_166782|NR_166783|NR_166784|NR_166785|NR_166786","381199","10090.ENSMUSP00000076321",NA,472.763565075501,177.192986533659,1124.96492541007,1608.5739441458,1117.90518773044,4196.25947142811,3087.38620774194,3857.46996709721,3223.49579128498,1647.75551111285,2993.10639920666,296.119444038898,2053.38489119071,4544.20039632835,0.625197743790132,3.25619671283382,3.79407445835597,0.000148195201857665,0.0206584111389586,0.424815170609528,0.656057656630113,0.51178702755805,0.999382712621237,1.18044237476089,1.37770948484733,0.168293001757524,0.999581041711064,-2.8313815422243,-3.29898302625871,0.000970357784590483,0.104052211670703,-2.07575433807294,-2.02433215302078,0.0429359874796748,0.704233787878337,0.755627204151361,0.881874665607432,0.377844588629171,0.999961895137857,-3.25619671283382,-3.79407445835597,0.000148195201857665,0.0206584111389586,-0.424815170609528,-0.656057656630113,0.51178702755805,0.999382712621237,-1.18044237476089,-1.37770948484733,0.168293001757524,0.999581041711064,2.8313815422243,3.29898302625871,0.000970357784590483,0.104052211670703,2.07575433807294,2.02433215302078,0.0429359874796748,0.704233787878337,-0.755627204151361,-0.881874665607432,0.377844588629171,0.999961895137857,2171.46990630894,1477.59923898076,3096.5033,324.9783,2306.9133,1366.7694,1195.7837,209,1582.5906,341.9632
"ENSMUSG00000061637","Olfr1457","olfactory receptor 1457","NM_146575|NP_666786","258568","10090.ENSMUSP00000074665","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",437.699528373866,1826.99037022448,3315.79913347775,119.782245234387,815.372273279716,3993.3494568894,138.418208104422,1168.17970729167,2848.50605453759,1147.93378708845,4460.82013826625,1192.71571462145,1468.35297118011,4643.2719219088,0.999833890762184,0.66334383997897,0.586733398468473,0.557382773267825,0.995988708758992,-0.526899855862279,-0.616635504773437,0.537475170398628,0.999382712621237,0.0616919175367111,0.0545733469749715,0.956478373137802,0.999581041711064,-1.19024369584125,-1.05280942510145,0.292428344413626,0.998946756446904,-0.601651922442258,-0.4452541772534,0.656136078470763,0.998765900847869,0.58859177339899,0.520688847431829,0.602583544765772,0.999961895137857,-0.66334383997897,-0.586733398468473,0.557382773267825,0.995988708758992,0.526899855862279,0.616635504773437,0.537475170398628,0.999382712621237,-0.0616919175367111,-0.0545733469749715,0.956478373137802,0.999581041711064,1.19024369584125,1.05280942510145,0.292428344413626,0.998946756446904,0.601651922442258,0.4452541772534,0.656136078470763,0.998765900847869,-0.58859177339899,-0.520688847431829,0.602583544765772,0.999961895137857,1969.7993936056,1585.5488471196,1792.765,1132.345,2582.619,1717.791,1584.253,982.377,1803.169,2259.925
"ENSMUSG00000061742","Slc22a12","solute carrier family 22 (organic anion/cation transporter), member 12","NM_009203|NP_033229","20521","10090.ENSMUSP00000109078","GO:0051179|GO:0071702|GO:0051234|GO:0015711|GO:0006820|GO:0006811|GO:0006810",3501.61187130722,4237.61970150327,5256.0402507859,1401.22036611809,2878.89216979321,3920.60397428881,2253.64483341851,1863.78086033271,2188.13976129959,486.352875324856,4314.43356830967,5077.2784360945,2757.36768423322,4781.17958525641,0.999833890762184,-0.562231957709024,-0.802827083156455,0.422074685995021,0.995988708758992,-0.410461197002485,-0.775304642383575,0.438159666820773,0.999382712621237,-0.344890796056398,-0.492452627607643,0.622399403055087,0.999581041711064,0.151770760706538,0.216726491964212,0.828421501050442,0.998946756446904,0.217341161652626,0.259658884471108,0.795126910432945,0.998765900847869,0.0655704009460878,0.0936285063003515,0.925404264323759,0.999961895137857,0.562231957709024,0.802827083156455,0.422074685995021,0.995988708758992,0.410461197002485,0.775304642383575,0.438159666820773,0.999382712621237,0.344890796056398,0.492452627607643,0.622399403055087,0.999581041711064,-0.151770760706538,-0.216726491964212,0.828421501050442,0.998946756446904,-0.217341161652626,-0.259658884471108,0.795126910432945,0.998765900847869,-0.0655704009460878,-0.0936285063003515,0.925404264323759,0.999961895137857,3208.44042414757,1461.89858926324,2621.012,3869.616,3483.322,3328.63,814.1218,520.4361,1898.9939,2725.7693
"ENSMUSG00000062083","Rpl13a-ps1","ribosomal protein 13A, pseudogene 1",NA,"433251","10090.ENSMUSP00000071763",NA,1377.33218405734,4195.69556900143,970.589764707929,3777.70464300199,3627.57392648983,2956.69814628801,962.039321708222,2187.95805940764,2872.16409802233,3398.74571318567,2535.49112165151,541.190975342612,5203.55078523772,1087.74385780666,0.999833890762184,-0.144348885814699,-0.17137474187066,0.863929114028666,0.995988708758992,-0.0182208505397811,-0.0286161394516625,0.977170739934743,0.999382712621237,0.0867743243742823,0.103015036919312,0.917951036711336,0.999581041711064,0.126128035274918,0.149742687583788,0.880967628034641,0.998946756446904,0.231123210188981,0.229569157535567,0.818426575520341,0.998765900847869,0.104995174914063,0.124646284714353,0.900803584205671,0.999961895137857,0.144348885814699,0.17137474187066,0.863929114028666,0.995988708758992,0.0182208505397811,0.0286161394516625,0.977170739934743,0.999382712621237,-0.0867743243742823,-0.103015036919312,0.917951036711336,0.999581041711064,-0.126128035274918,-0.149742687583788,0.880967628034641,0.998946756446904,-0.231123210188981,-0.229569157535567,0.818426575520341,0.998765900847869,-0.104995174914063,-0.124646284714353,0.900803584205671,0.999961895137857,2549.60558327921,1417.03176610835,2521.287,2786.514,2553.344,2374.147,1009.818,1992.884,1866.505,1984.93
"ENSMUSG00000062199","Olfr1465","olfactory receptor 1465","NM_001011841|NP_001011841","258121","10090.ENSMUSP00000079039","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",4875.85969506788,554.605275177071,4846.84387555686,2913.163661451,4404.88294920317,1785.15934593388,4234.56314128148,708.874063732852,2612.58372476827,4730.3400643012,468.067938695405,1514.3830632315,5026.66087348281,2146.348086607,0.999833890762184,0.0179517051694038,0.0204327029111689,0.983698196140812,0.995988708758992,-0.0145877697778916,-0.0219649838674055,0.982475887620627,0.999382712621237,-0.497185656053132,-0.565937961297411,0.571435954631252,0.999581041711064,-0.0325394749472954,-0.037036591979336,0.97045582956409,0.998946756446904,-0.515137361222536,-0.490582806795646,0.623721549231546,0.998765900847869,-0.48259788627524,-0.549333410329705,0.582776663026919,0.999961895137857,-0.0179517051694038,-0.0204327029111689,0.983698196140812,0.995988708758992,0.0145877697778916,0.0219649838674055,0.982475887620627,0.999382712621237,0.497185656053132,0.565937961297411,0.571435954631252,0.999581041711064,0.0325394749472954,0.037036591979336,0.97045582956409,0.998946756446904,0.515137361222536,0.490582806795646,0.623721549231546,0.998765900847869,0.48259788627524,0.549333410329705,0.582776663026919,0.999961895137857,2915.88112560646,1746.18339368109,2749.213,2715.232,2777.16,3880.004,1585.761,3055.588,2012.436,1367.318
